,1 Hz,,2 Hz,,5 Hz,,10 Hz,,20Hz,,50 Hz,,100 Hz,,200 Hz,,250 Hz,,500 Hz,frequesncy,EPSC Gain,
9.0057945636,9.243392417E-11,4.5058503812,1.144038766E-10,1.8059097766,1.429204071E-10,0.90599353021,1.942153225E-10,0.45606146161,1.514016467E-10,0.18532361286,1.662931711E-11,0.086295922472,3.920683601E-10,0.048147655176,6.771589359E-10,0.043986503034,1.687704928E-9,0.043416480699,6.546307519E-8,,,
9.0057976366,9.353524342E-11,4.5058535133,1.157671365E-10,1.8059129721,1.446230294E-10,0.90599635307,1.961466487E-10,0.45606451473,1.509037784E-10,0.18532656929,1.706922275E-11,0.086299281153,3.909915134E-10,0.048150735342,6.761246029E-10,0.043989631907,1.683745576E-9,0.043418234207,6.548180135E-8,,,
9.0058007129,9.464970274E-11,4.5058566486,1.171466418E-10,1.8059161709,1.463458742E-10,0.90599921828,1.981816181E-10,0.45606779146,1.509082963E-10,0.18532948164,1.708115067E-11,0.086302526082,3.902710335E-10,0.048153797658,6.741679615E-10,0.043992761767,1.679794268E-9,0.043420979183,6.552894052E-8,,,
9.0058037923,9.577745816E-11,4.5058597873,1.185425898E-10,1.8059193732,1.480891767E-10,0.906,1.984835997E-10,0.45607232604,1.505756781E-10,0.18533242833,1.75208522E-11,0.086305733955,3.891321408E-10,0.048156879753,6.73136791E-10,0.043995892616,1.675850992E-9,0.043426326067,6.56294416E-8,,,
9.0058068751,9.691866752E-11,4.5058629294,1.199551723E-10,1.8059225789,1.498531747E-10,0.90600001,2.415403981E-10,0.45607554276,1.501299491E-10,0.18533538192,1.754416393E-11,0.086309707238,3.88204381E-10,0.048159943707,6.711896561E-10,0.043999024454,1.671915735E-9,0.043429637503,6.565378432E-8,,,
9.0058099611,9.807349038E-11,4.5058660748,1.213845812E-10,1.805925788,1.516381086E-10,0.90600003,2.403134047E-10,0.45607839353,1.500213309E-10,0.18533835697,1.799394838E-11,0.086314567735,3.87232936E-10,0.048163027733,6.701616359E-10,0.044002157281,1.667988486E-9,0.04343135772,6.569615905E-8,,,
9.0058130504,9.924208819E-11,4.5058692236,1.228310135E-10,1.8059290006,1.534442213E-10,0.90600007,2.377653784E-10,0.45608199134,1.497831377E-10,0.18534130538,1.802157786E-11,0.086317798583,3.861194771E-10,0.048166093325,6.682239737E-10,0.044005291098,1.664069234E-9,0.043433159686,6.571567903E-8,,,
9.0058161429,1.004246242E-10,4.5058723757,1.242946707E-10,1.8059322166,1.552717583E-10,0.90600015,2.333877092E-10,0.45608512607,1.493291873E-10,0.18534427863,1.847425671E-11,0.086320461797,3.854706925E-10,0.048169179284,6.671990915E-10,0.044008425905,1.660157966E-9,0.043436002762,6.576374935E-8,,,
9.0058192387,1.016212634E-10,4.5058755312,1.257757566E-10,1.805935436,1.571209678E-10,0.90600031,2.260226452E-10,0.45608829616,1.491907337E-10,0.18534725058,1.851133467E-11,0.086323283111,3.847400168E-10,0.048172246516,6.652708679E-10,0.044011561704,1.65625467E-9,0.043441559053,6.586719057E-8,,,
9.0058223378,1.02832173E-10,4.50587869,1.272744755E-10,1.8059386588,1.589921006E-10,0.90600063,2.110496109E-10,0.45609187515,1.489475132E-10,0.18535024412,1.897220111E-11,0.086326816425,3.839190793E-10,0.048175334411,6.642491115E-10,0.044014698495,1.652359336E-9,0.043444885604,6.589071E-8,,,
9.0058254401,1.040575217E-10,4.5058818522,1.287910334E-10,1.8059418851,1.608854103E-10,0.90600127,1.361299811E-10,0.4560948512,1.484905165E-10,0.18535322357,1.901577155E-11,0.08633018148,3.828716686E-10,0.048178403284,6.62330293E-10,0.044017836278,1.648471951E-9,0.043446575103,6.59327428E-8,,,
9.0058285458,1.052974804E-10,4.5058850178,1.303256393E-10,1.8059451149,1.62801153E-10,0.90600255,1.53256419E-10,0.4560979271,1.483596397E-10,0.18535622257,1.948182713E-11,0.086333432742,3.821605892E-10,0.048181493116,6.613116502E-10,0.044020975053,1.644592504E-9,0.043448320523,6.59629064E-8,,,
9.0058316547,1.065522218E-10,4.5058881867,1.318785053E-10,1.8059483481,1.647395877E-10,0.90600483235,1.536813263E-10,0.45610168298,1.481008305E-10,0.18535921765,1.953391921E-11,0.086336644606,3.810445305E-10,0.048184563632,6.594022029E-10,0.044024114823,1.640720982E-9,0.043450515323,6.598236584E-8,,,
9.0058347669,1.078219204E-10,4.5058913591,1.334498462E-10,1.8059515848,1.66700976E-10,0.90600762927,1.539814102E-10,0.4561048772,1.476470624E-10,0.18536223158,2.000731021E-11,0.086340630258,3.801445051E-10,0.048187655403,6.583866615E-10,0.044027255587,1.636857375E-9,0.043452751924,6.60249152E-8,,,
9.0058378824,1.091067531E-10,4.5058945348,1.350398782E-10,1.8059548249,1.686855824E-10,0.90601057269,1.545381886E-10,0.4561080861,1.475038476E-10,0.18536523921,2.006716201E-11,0.086345498819,3.791890488E-10,0.048190727563,6.564865519E-10,0.044030397345,1.63300167E-9,0.043455969685,6.606948589E-8,,,
9.0058410012,1.104068983E-10,4.5058977139,1.366488194E-10,1.8059580685,1.706936741E-10,0.90601368799,1.54363901E-10,0.45611180733,1.472476019E-10,0.18536826272,2.038707962E-11,0.086348734493,3.781070287E-10,0.048193821275,6.554740998E-10,0.044033540099,1.629153855E-9,0.043462405207,6.616122748E-8,,,
9.0058441233,1.117225368E-10,4.5059008965,1.382768904E-10,1.8059613155,1.727255212E-10,0.9060167734,1.539619492E-10,0.45611491667,1.467931733E-10,0.18537125419,2.065712929E-11,0.086351404483,3.774646339E-10,0.04819689508,6.535832943E-10,0.044036683849,1.62531392E-9,0.04346820305,6.627639578E-8,,,
9.0058472487,1.130538511E-10,4.5059040824,1.399243146E-10,1.8059645661,1.747813967E-10,0.90601984243,1.542777764E-10,0.45611808485,1.466540259E-10,0.1853741999,2.098598836E-11,0.086354230431,3.767580713E-10,0.048199990736,6.525739193E-10,0.044039828595,1.621481852E-9,0.043471081332,6.629196456E-8,,,
9.0058503774,1.144010261E-10,4.5059072717,1.415913182E-10,1.8059678201,1.768615761E-10,0.90602286707,1.539825409E-10,0.45612189332,1.463920476E-10,0.18537697115,2.1239117E-11,0.086357771603,3.759476032E-10,0.048203066187,6.506923846E-10,0.044042974339,1.617657639E-9,0.043472620603,6.633307928E-8,,,
9.0058535094,1.157642483E-10,4.5059104644,1.432781292E-10,1.8059710775,1.789663383E-10,0.9060257273,1.537868959E-10,0.45612510673,1.459391201E-10,0.18537938503,2.161473682E-11,0.086361143485,3.749289075E-10,0.048206163789,6.496860747E-10,0.04404612108,1.613841271E-9,0.043474143135,6.63417735E-8,,,
9.0058566447,1.171437156E-10,4.5059136605,1.449849784E-10,1.8059743385,1.810959646E-10,0.90602847048,1.533144263E-10,0.45612833708,1.45795154E-10,0.18538186494,2.181772399E-11,0.08636440153,3.742269144E-10,0.048209240888,6.478137772E-10,0.04404926882,1.610032734E-9,0.043476102236,6.638367849E-8,,,
9.0058597834,1.18539625E-10,4.5059168601,1.46712099E-10,1.805977603,1.832507395E-10,0.90603154229,1.534866439E-10,0.45613213207,1.455361658E-10,0.18538528085,2.197971041E-11,0.086367617814,3.731331297E-10,0.048212340437,6.468105203E-10,0.044052417559,1.606232019E-9,0.043478353822,6.641102169E-8,,,
9.0058629255,1.199521684E-10,4.505920063,1.484597267E-10,1.8059808709,1.854309504E-10,0.90603547328,1.528111777E-10,0.45613530844,1.450833006E-10,0.18538894208,2.23845802E-11,0.086371616435,3.722600769E-10,0.048215419184,6.449474268E-10,0.044055567297,1.602439112E-9,0.043482174547,6.647106677E-8,,,
9.0058660709,1.213815377E-10,4.5059232694,1.502280999E-10,1.8059841423,1.873305403E-10,0.90603911128,1.529024286E-10,0.45613852064,1.449419827E-10,0.18539199015,2.280243487E-11,0.086376493734,3.713200913E-10,0.048218520684,6.43947211E-10,0.044058718036,1.598654003E-9,0.043489629295,6.656963013E-8,,,
9.0058692196,1.228279299E-10,4.5059264792,1.520174594E-10,1.8059872948,1.895407269E-10,0.9060435851,1.521972128E-10,0.45614235819,1.446821763E-10,0.18539467658,2.307636703E-11,0.086379734667,3.702687393E-10,0.048221601081,6.420932882E-10,0.044061869775,1.594876679E-9,0.043494108428,6.666736405E-8,,,
9.0058723717,1.242915465E-10,4.5059296924,1.538280487E-10,1.8059901748,1.918578323E-10,0.90604754245,1.522143376E-10,0.45614558419,1.442302814E-10,0.18539763893,2.321462389E-11,0.086382411801,3.696325304E-10,0.048224704532,6.410961015E-10,0.044065022516,1.59110713E-9,0.043496202218,6.667702361E-8,,,
9.0058755272,1.257725912E-10,4.5059329091,1.556601138E-10,1.8059929919,1.937631303E-10,0.90605246344,1.514917757E-10,0.45614882532,1.44087615E-10,0.18540076645,2.36970651E-11,0.086385242748,3.689494414E-10,0.048227786581,6.392513162E-10,0.044068176259,1.587345343E-9,0.043497556381,6.6706922E-8,,,
9.005878686,1.272712684E-10,4.5059361292,1.575139036E-10,1.805995855,1.957745036E-10,0.90605681615,1.514529391E-10,0.45615265831,1.438310809E-10,0.18540351316,2.398315026E-11,0.086388792241,3.68149129E-10,0.048230891986,6.382571466E-10,0.044071331005,1.583591306E-9,0.043499672157,6.673263227E-8,,,
9.0058818482,1.287877841E-10,4.5059393528,1.593896693E-10,1.805998731,1.978053225E-10,0.90606143546,1.509456495E-10,0.45615586843,1.433795302E-10,0.18540647321,2.412993209E-11,0.086392171372,3.671584492E-10,0.048233975687,6.364214658E-10,0.044074486754,1.579845009E-9,0.043503695136,6.679421361E-8,,,
9.0058850138,1.303223472E-10,4.5059425797,1.612876651E-10,1.806,1.981951299E-10,0.9060644884,1.504490608E-10,0.45615910116,1.432389362E-10,0.18540959501,2.462073046E-11,0.086395436623,3.664652449E-10,0.048237083048,6.354303014E-10,0.044077643506,1.57610644E-9,0.043511741094,6.689991294E-8,,,
9.0058881827,1.318751699E-10,4.5059458102,1.632081476E-10,1.80600001,2.414482583E-10,0.90606776541,1.504542524E-10,0.45616295533,1.429839335E-10,0.18541236369,2.492387936E-11,0.086398657718,3.653931946E-10,0.048240168404,6.33603692E-10,0.044080801263,1.572375586E-9,0.043516306236,6.699858958E-8,,,
9.005891355,1.334464669E-10,4.5059490441,1.651513765E-10,1.80600003,2.40454359E-10,0.90607230031,1.501237951E-10,0.45616618946,1.425331469E-10,0.1854153504,2.50814438E-11,0.08640266987,3.645463843E-10,0.048243277722,6.32615521E-10,0.044083960026,1.568652437E-9,0.043518372286,6.700776695E-8,,,
9.0058945308,1.350364545E-10,4.5059522814,1.67117614E-10,1.80600007,2.377669419E-10,0.9060755171,1.496784116E-10,0.45616943543,1.423928141E-10,0.18541848834,2.558642875E-11,0.086407556517,3.636213841E-10,0.048246364733,6.307979501E-10,0.044087119794,1.564936981E-9,0.043519698176,6.703621187E-8,,,
9.0058977099,1.366453506E-10,4.5059555222,1.69107125E-10,1.80600015,2.333749267E-10,0.90607836759,1.495705006E-10,0.45617328868,1.421412551E-10,0.18542126578,2.590147748E-11,0.086410803097,3.62599961E-10,0.048249476012,6.298127606E-10,0.044090280568,1.561229206E-9,0.043521894029,6.70630249E-8,,,
9.0059008924,1.38273376E-10,4.5059587665,1.711201774E-10,1.80600031,2.259986001E-10,0.90608196655,1.493340228E-10,0.45617651631,1.416909343E-10,0.18542426118,2.60710196E-11,0.086413487709,3.619697471E-10,0.048252564679,6.280041952E-10,0.044093442349,1.5575291E-9,0.043526170549,6.714349287E-8,,,
9.0059040783,1.39920754E-10,4.5059620143,1.731570419E-10,1.80600063,2.110251746E-10,0.90608510234,1.48880451E-10,0.45617975813,1.415524318E-10,0.18542741929,2.659015834E-11,0.086416323982,3.613095212E-10,0.048255677921,6.270219754E-10,0.044096605137,1.553836653E-9,0.043529108213,6.71622458E-8,,,
9.0059072676,1.415877108E-10,4.5059652655,1.752179918E-10,1.80600127,1.361083977E-10,0.90608827268,1.487427314E-10,0.45618362232,1.413035109E-10,0.18543022244,2.692125083E-11,0.086419882207,3.605190712E-10,0.048258768246,6.252223829E-10,0.044099768934,1.550151852E-9,0.04353076532,6.720088557E-8,,,
9.0059104603,1.432744744E-10,4.5059685202,1.773033036E-10,1.80600255,1.532344602E-10,0.90609185251,1.485012658E-10,0.4561868619,1.408538596E-10,0.18543323371,2.710265508E-11,0.086423268964,3.595557397E-10,0.048261883451,6.24243121E-10,0.044102933739,1.546474687E-9,0.043532573536,6.723106918E-8,,,
9.0059136564,1.449812757E-10,4.5059717783,1.794132565E-10,1.8060048317,1.536590782E-10,0.90609482916,1.480446213E-10,0.45619010958,1.407163571E-10,0.1854364061,2.747221764E-11,0.086426541793,3.588710468E-10,0.048264975435,6.224524686E-10,0.044106099554,1.542805144E-9,0.043534780736,6.724879876E-8,,,
9.0059168559,1.467083476E-10,4.50597504,1.815481326E-10,1.8060076276,1.539590183E-10,0.90609790517,1.479144594E-10,0.45619397435,1.404709603E-10,0.18543922643,2.802848886E-11,0.086429768045,3.578202155E-10,0.048268092607,6.214761529E-10,0.044109266378,1.539143214E-9,0.043536932507,6.728877041E-8,,,
9.0059200588,1.484559261E-10,4.5059783051,1.83708217E-10,1.8060105699,1.545160258E-10,0.90610166244,1.476573579E-10,0.45619721164,1.400218301E-10,0.18544224155,2.817323966E-11,0.086433794235,3.569989565E-10,0.048271186252,6.19694408E-10,0.044112434213,1.535488884E-9,0.043539922356,6.732731183E-8,,,
9.0059232652,1.502242494E-10,4.5059815738,1.858937977E-10,1.8060136842,1.543416817E-10,0.90610485787,1.472040015E-10,0.45620045707,1.398860433E-10,0.18544540493,2.855979943E-11,0.08643869076,3.560884914E-10,0.048274305392,6.187210267E-10,0.044115603059,1.531842143E-9,0.043545586994,6.740486911E-8,,,
9.005926475,1.520135584E-10,4.5059848459,1.877982936E-10,1.8060167686,1.539396921E-10,0.90610806725,1.470614994E-10,0.45620432793,1.396437865E-10,0.18544825616,2.912854406E-11,0.086441943323,3.550962913E-10,0.048277400698,6.169481566E-10,0.044118772917,1.52820298E-9,0.043551604846,6.751643022E-8,,,
9.0059296882,1.538240965E-10,4.5059879992,1.900139138E-10,1.8060198364,1.54255952E-10,0.90611178979,1.468069557E-10,0.45620757151,1.391952778E-10,0.18545133123,2.929361368E-11,0.086444635707,3.544718955E-10,0.048280521809,6.159776981E-10,0.044121943787,1.524571382E-9,0.043554663483,6.753220989E-8,,,
9.0059329049,1.556561099E-10,4.5059908805,1.92336069E-10,1.8060228597,1.539606964E-10,0.90611490012,1.463529238E-10,0.45621081934,1.390608181E-10,0.18545451254,2.969786509E-11,0.086447477593,3.53833952E-10,0.048283618778,6.142136705E-10,0.04412511567,1.520947339E-9,0.043556215835,6.75732587E-8,,,
9.0059361249,1.575098471E-10,4.5059936987,1.942466132E-10,1.8060257187,1.537651738E-10,0.90611806869,1.462144793E-10,0.45621469146,1.388221016E-10,0.18545735239,3.027478156E-11,0.08645104491,3.530530917E-10,0.048286741862,6.132461231E-10,0.044128288567,1.517330838E-9,0.043557657797,6.758049428E-8,,,
9.0059393485,1.593855597E-10,4.5059965622,1.962627357E-10,1.8060284609,1.532927686E-10,0.90612187877,1.459541721E-10,0.45621793468,1.38374139E-10,0.18546043689,3.045714628E-11,0.086454439616,3.521164724E-10,0.048289840495,6.114909054E-10,0.044131462478,1.513721869E-9,0.043559505484,6.761750488E-8,,,
9.0059425755,1.612835017E-10,4.5059994383,1.982981921E-10,1.8060315317,1.534652689E-10,0.90612509352,1.455016669E-10,0.45622118117,1.382413269E-10,0.18546364704,3.088012464E-11,0.086457720351,3.514400336E-10,0.048292965553,6.105262575E-10,0.044134637403,1.51012042E-9,0.043561874598,6.764555614E-8,,,
9.0059458059,1.632039298E-10,4.506,1.980091911E-10,1.8060354611,1.527898465E-10,0.90612832447,1.453583963E-10,0.45622505714,1.380059558E-10,0.18546652017,3.147461759E-11,0.086460952055,3.504099289E-10,0.048296065852,6.087798176E-10,0.044137813344,1.506526479E-9,0.043565999091,6.768969032E-8,,,
9.0059490398,1.651471035E-10,4.50600001,2.411156759E-10,1.8060390975,1.528814152E-10,0.90613212104,1.451010705E-10,0.45622830403,1.37558589E-10,0.18546963118,3.167369436E-11,0.086464992734,3.496135679E-10,0.048299192888,6.078180576E-10,0.044140990301,1.502940035E-9,0.043568565732,6.774918129E-8,,,
9.0059522771,1.671132851E-10,4.50600003,2.400358359E-10,1.8060435698,1.521763209E-10,0.90613529863,1.446486201E-10,0.45623155138,1.374272349E-10,0.18547285396,3.216269895E-11,0.086469899597,3.487172199E-10,0.048302294853,6.06080363E-10,0.044144168274,1.499361077E-9,0.043569966087,6.775697381E-8,,,
9.0059555179,1.691027395E-10,4.50600007,2.3757075E-10,1.8060475261,1.521937039E-10,0.90613851137,1.445079908E-10,0.45623542896,1.37195379E-10,0.18547558664,3.270098927E-11,0.086473158427,3.477535685E-10,0.048305423868,6.051214794E-10,0.044147347265,1.495789592E-9,0.043571988842,6.779741044E-8,,,
9.0059587621,1.711157346E-10,4.50600015,2.332808511E-10,1.8060524455,1.51471265E-10,0.90614235068,1.442498245E-10,0.45623867645,1.367485692E-10,0.18547814402,3.300084981E-11,0.086475858843,3.471348265E-10,0.048308527501,6.033924981E-10,0.044150527273,1.49222557E-9,0.043574305857,6.782392664E-8,,,
9.0059620099,1.73152541E-10,4.50600031,2.259733736E-10,1.8060567968,1.514328007E-10,0.90614557809,1.437983548E-10,0.45624192293,1.366188101E-10,0.18548152858,3.345691311E-11,0.086478706592,3.465186128E-10,0.048311658497,6.024364793E-10,0.0441537083,1.488669E-9,0.043578119903,6.788072986E-8,,,
9.0059652611,1.752134322E-10,4.50600063,2.110185908E-10,1.806061415,1.509255545E-10,0.90614881988,1.43656369E-10,0.45624580338,1.363903594E-10,0.18548541557,3.386447864E-11,0.086482283312,3.457470879E-10,0.0483147638,6.00716179E-10,0.044156890346,1.485119869E-9,0.043585540194,6.797234214E-8,,,
9.0059685157,1.772986844E-10,4.50600127,1.361011156E-10,1.8060644673,1.504290342E-10,0.9061526546,1.434014651E-10,0.45624905339,1.35944131E-10,0.18548889535,3.453839435E-11,0.086485686247,3.448365739E-10,0.048317896778,5.997630137E-10,0.044160073412,1.481578166E-9,0.043589891699,6.806393273E-8,,,
9.0059717739,1.79408577E-10,4.50600255,1.532273795E-10,1.8060677436,1.504343745E-10,0.90615586608,1.429503348E-10,0.45625230008,1.358158675E-10,0.1854919671,3.482514479E-11,0.086488975169,3.441681494E-10,0.048321003752,5.980513625E-10,0.044163257498,1.478043881E-9,0.043591892949,6.807213971E-8,,,
9.0059750355,1.815433921E-10,4.5060048317,1.53651884E-10,1.8060722776,1.501041363E-10,0.90615909944,1.428104154E-10,0.4562561824,1.355908822E-10,0.18549486955,3.546567912E-11,0.086492212581,3.431583005E-10,0.048324138716,5.971010391E-10,0.044166442604,1.474517E-9,0.043593183694,6.809811786E-8,,,
9.0059783007,1.837034146E-10,4.5060076275,1.53951783E-10,1.8060754939,1.496587668E-10,0.90616295543,1.425570256E-10,0.45625943352,1.35145215E-10,0.1854977306,3.585026126E-11,0.086496268149,3.423862185E-10,0.048327247362,5.95398005E-10,0.044169628732,1.470997514E-9,0.043595511308,6.812591217E-8,,,
9.0059815693,1.858889327E-10,4.5060105697,1.545087923E-10,1.806078344,1.49550938E-10,0.90616619102,1.42106663E-10,0.45626267965,1.350184987E-10,0.18550119743,3.633403243E-11,0.086501185742,3.415035981E-10,0.048330384313,5.944505121E-10,0.044172815883,1.46748541E-9,0.043600135674,6.820885831E-8,,,
9.0059848414,1.877933705E-10,4.5060136839,1.543344287E-10,1.8060819424,1.493146222E-10,0.90616943769,1.419669972E-10,0.45626656448,1.347969075E-10,0.18550495675,3.691423928E-11,0.086504451085,3.405678492E-10,0.048333494632,5.927560633E-10,0.044176004055,1.463980678E-9,0.043603086522,6.822355853E-8,,,
9.0059879947,1.900089279E-10,4.5060167682,1.539324279E-10,1.8060850777,1.488610689E-10,0.90617329276,1.417170407E-10,0.45626981766,1.343518131E-10,0.18550837221,3.725641769E-11,0.08650715976,3.39954608E-10,0.048336633574,5.918113895E-10,0.044179193251,1.460483306E-9,0.043604642233,6.826308852E-8,,,
9.005990876,1.923310253E-10,4.5060198359,1.542487297E-10,1.8060882476,1.487234283E-10,0.90617652182,1.412671403E-10,0.45627306379,1.342265858E-10,0.18551152743,3.785486742E-11,0.08651001359,3.393595962E-10,0.048339745567,5.901254941E-10,0.044182383472,1.456993282E-9,0.043606117268,6.82703092E-8,,,
9.0059936942,1.942415095E-10,4.5060228591,1.539534698E-10,1.806091827,1.48482104E-10,0.90617976433,1.41129299E-10,0.45627695071,1.340083971E-10,0.18551459052,3.83339914E-11,0.086513599982,3.385971688E-10,0.0483428865,5.891836281E-10,0.044185574716,1.453510595E-9,0.043607984372,6.83071384E-8,,,
9.0059965576,1.962575767E-10,4.506025718,1.537579613E-10,1.8060948034,1.480254761E-10,0.90618363039,1.408819664E-10,0.45628020533,1.335638647E-10,0.18551735513,3.893196612E-11,0.086517011386,3.377121787E-10,0.048346000169,5.875062544E-10,0.044188766986,1.450035234E-9,0.043610293879,6.833316885E-8,,,
9.0059994337,1.982929789E-10,4.5060284601,1.532855663E-10,1.806097879,1.478953796E-10,0.90618687145,1.404327359E-10,0.45628345115,1.334401385E-10,0.18552016254,3.936512503E-11,0.086520308742,3.370515444E-10,0.048349143096,5.865671849E-10,0.044191960281,1.446567187E-9,0.04361416324,6.838949012E-8,,,
